id,data,link,frase,texto,leia_mais,fonte,origem,qtd_repeticoes,datas_repeticoes,tema,tipo_origem
"13526","28.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13526/","“Qual a corrupção no meu governo? Não tem, tem acusações vagas, levianas.”","Integrantes e ex-integrantes do governo Bolsonaro são alvos de investigações e denúncias de corrupção e outros delitos ligados à administração pública. Em junho de 2022, a PF (Polícia Federal) prendeu preventivamente o ex-ministro da Educação Milton Ribeiro por suposto envolvimento em um esquema de liberação de verbas na pasta. Ele é investigado por prevaricação, advocacia administrativa e tráfico de influência e foi liberado por habeas corpus. Atuais e antigos integrantes do governo também são investigados pela PF ou pelo Ministério Público por suspeita de corrupção, como o ministro-chefe da Casa Civil, Ciro Nogueira (PP); Ricardo Salles (PL), ex-titular do Meio Ambiente; o deputado federal Marcelo Álvaro Antônio (PL), que comandou o Turismo; e Fabio Wajngarten, que chefiou a Secom (Secretaria Especial de Comunicação Social). Além disso, relatório de junho deste ano da Americas Society/Council of the Americas afirma que as tentativas do presidente de controlar órgãos de investigação e os cortes orçamentários de agências independentes seriam sinais de recuo no combate à corrupção no Brasil.","","https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/06/22/governo-bolsonaro-acumula-escandalos-de-corrupcao-confira-os-principais.htm","https://escriba.aosfatos.org/banco-de-discursos/entrevista-coletiva-de-bolsonaro-apos-o-debate-da-globo/","REPETIDA 249 VEZES.","2019: 15.dez, 23.dez, 24.dez, 26.dez. | 2020: 10.jan, 06.fev, 20.fev, 03.mar, 09.mar, 16.mar, 20.mar, 22.abr, 28.abr, 05.mai, 22.mai, 28.mai, 26.jul, 30.jul, 02.ago, 13.ago, 07.out, 08.out, 11.out, 15.out, 22.out, 29.out, 09.nov, 25.nov, 29.nov, 08.dez, 10.dez, 15.dez, 19.dez, 24.dez, 31.dez. | 2021: 07.jan, 11.jan, 12.jan, 15.jan, 18.jan, 08.fev, 11.fev, 20.fev, 04.mar, 07.abr, 27.abr, 05.mai, 08.mai, 11.mai, 13.mai, 10.jun, 15.jun, 18.jun, 21.jun, 24.jun, 25.jun, 07.jul, 12.jul, 13.jul, 18.jul, 19.jul, 21.jul, 22.jul, 26.jul, 27.jul, 29.jul, 31.jul, 02.ago, 04.ago, 05.ago, 06.ago, 17.ago, 19.ago, 23.ago, 24.ago, 25.ago, 28.ago, 30.ago, 31.ago, 09.set, 10.set, 15.set, 17.set, 21.set, 23.set, 24.set, 30.set, 09.out, 13.out, 14.out, 18.out, 20.out, 21.out, 24.out, 25.out, 27.out, 07.nov, 09.nov, 10.nov, 19.nov, 22.nov, 23.nov, 25.nov, 26.nov, 02.dez, 07.dez, 09.dez, 10.dez, 15.dez, 19.dez, 27.dez, 30.dez, 31.dez. | 2022: 06.jan, 12.jan, 20.jan, 31.jan, 02.fev, 07.fev, 09.fev, 10.fev, 11.fev, 12.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 28.fev, 04.mar, 07.mar, 16.mar, 21.mar, 22.mar, 23.mar, 27.mar, 04.abr, 08.abr, 11.abr, 12.abr, 15.abr, 05.mai, 12.mai, 30.mai, 02.jun, 08.jun, 15.jun, 18.jun, 24.jun, 09.jul, 23.jul, 24.jul, 27.jul, 30.jul, 22.ago, 24.ago, 03.set, 06.set, 07.set, 11.set, 13.set, 14.set, 16.set, 17.set, 20.set, 24.set, 29.set, 04.out, 12.out, 14.out, 21.out, 23.out, 26.out, 27.out, 28.out.","TEMA: CORRUPÇÃO","ORIGEM: ENTREVISTA"
"13527","28.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13527/","“Temos uma equipe de ministros nunca vista na história do Brasil. Não temos indicação político-partidária.”","A declaração é falsa, porque desde o início do mandato de Bolsonaro o Planalto tem negociado ministérios por indicações políticas. Os acordos com a bancada ruralista fizeram, por exemplo, que Tereza Cristina (PP), presidente da Frente Parlamentar para a Agricultura, fosse nomeada para a pasta da Agricultura, e Ricardo Salles, para o Ministério do Meio Ambiente. A bancada evangélica emplacou Damares Alves, que é pastora, no Ministério da Mulher, da Família e dos Direitos Humanos, e conseguiu barrar a indicação do educador Mozart Neves Ramos para o Ministério da Educação. Em meados de 2020, para se aproximar dos partidos do chamado Centrão no Congresso, Bolsonaro nomeou Fábio Faria (PSD-RN) para o Ministério das Comunicações e, em 2021, escolheu Ciro Nogueira (PP-PI) para a Casa Civil e João Roma (PL-BA) para a Cidadania.","","https://oglobo.globo.com/brasil/governo-destrava-nomeacoes-nos-estados-partidos-do-centrao-sao-os-mais-beneficiados-24097493","https://escriba.aosfatos.org/banco-de-discursos/entrevista-coletiva-de-bolsonaro-apos-o-debate-da-globo/","REPETIDA 37 VEZES.","2020: 29.jan, 24.abr, 26.ago, 03.set, 15.out, 09.nov, 11.nov, 29.nov, 19.dez. | 2021: 27.abr, 02.set, 03.set, 10.set, 27.set, 13.out, 14.out, 10.nov, 09.dez, 19.dez. | 2022: 08.jan, 11.abr, 29.abr, 19.mai, 29.jun, 30.jun, 20.jul, 27.jul, 09.ago, 22.ago, 24.ago, 14.set, 18.set, 23.set, 24.set, 29.set, 23.out, 28.out.","TEMA: EQUIPE DE GOVERNO","ORIGEM: ENTREVISTA"
"13365","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13365/","“E você sabia que os aposentados da Caixa Econômica Federal, dos Correios e da Petrobras quase perderam as duas aposentadorias? Por que isso? Porque o PT lá atrás roubou os fundos de pensão dessas instituições. Roubaram quase R$ 40 bilhões.”","Não há registros de que os governos petistas tenham desviado quase R$ 40 bilhões dos fundos de pensão, como afirma Bolsonaro. O presidente se refere à Operação Greenfield, que apurou, entre 2016 e 2019, fraudes no Postalis (Correios), Funcef (Caixa) e Petros (Petrobras). Em denúncia, enviada em outubro de 2019, o Ministério Público Federal estimou os valores desviados em R$ 1 bilhão e solicitou a devolução de R$ 3,1 bilhões aos cofres públicos — o triplo do valor que teria sido desviado. A denúncia foi aceita, mas não há prazo para julgamento. A operação foi encerrada em janeiro de 2021, no governo Bolsonaro, e apenas 22% do valor que teria sido objeto de prejuízos a esses fundos foi recuperado.","","https://g1.globo.com/politica/noticia/2019/10/07/ministerio-publico-denuncia-26-pessoas-na-operacao-greenfield.ghtml","https://www.facebook.com/watch/?v=695353631563757","REPETIDA 3 VEZES.","2022: 26.out, 27.out.","TEMA: CORRUPÇÃO","ORIGEM: OUTROS"
"13366","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13366/","“Então de 2003 a 2016 quando ficou o PT por 14 anos no governo proporcionaram um endividamento da Petrobras em R$ 900 bilhões.”","O endividamento da Petrobras não foi de R$ 900 bilhões em governos petistas, como afirma Bolsonaro. Em 2003, os resultados divulgados pela petrolífera à Bovespa (Bolsa de Valores de São Paulo), atual B3, indicavam endividamento total de R$ 63,791 bilhões. Corrigido pelo IPCA (Índice de Preços ao Consumidor Amplo), o montante foi de R$ 176 bilhões. Já em 2015, último ano completo do PT no poder, a dívida era de R$ 492,8 bilhões — com a atualização da inflação, R$ 705,5 bilhões. A diferença, portanto, é de R$ 407,2 bilhões em valores nominais e de R$ 505,4 bilhões se corrigido pela inflação, montante muito menor que o citado por Bolsonaro.","","https://www.investidorpetrobras.com.br/resultados-e-comunicados/central-de-resultados/","https://escriba.aosfatos.org/banco-de-discursos/live-de-jair-bolsonaro-2710/","REPETIDA 77 VEZES.","2022: 31.jan, 01.fev, 02.fev, 03.fev, 04.fev, 08.fev, 09.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 07.mar, 10.mar, 16.mar, 21.mar, 24.mar, 31.mar, 04.abr, 06.abr, 11.abr, 12.abr, 14.abr, 16.abr, 25.abr, 29.abr, 15.mai, 16.mai, 17.mai, 19.mai, 25.mai, 30.mai, 02.jun, 09.jun, 17.jun, 19.jun, 27.jun, 01.jul, 05.jul, 07.jul, 24.jul, 25.jul, 27.jul, 30.jul, 01.ago, 08.ago, 09.ago, 13.ago, 25.ago, 28.ago, 03.set, 06.set, 26.set, 29.set, 04.out, 06.out, 14.out, 15.out, 16.out, 20.out, 23.out, 26.out, 27.out, 28.out, 30.dez.","TEMA: ECONOMIA","ORIGEM: LIVE"
"13367","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13367/","“Durante 2020 gastamos com o auxílio emergencial o equivalente a 15 anos de Bolsa Família.”","É falso que o governo federal gastou o equivalente a 15 anos do Bolsa Família com o pagamento do auxílio emergencial na pandemia. De acordo com dados do Ministério da Cidadania, foram despendidos com o Bolsa Família, entre 2005 e 2019, R$ 434,1 bilhões, em valores corrigidos pela inflação. Já dados do Tesouro Transparente indicam que o governo Bolsonaro pagou R$ 293,1 bilhões de auxílio emergencial em 2020, o que corresponde a cerca de R$ 341,3 bilhões, em valores corrigidos pelo IPCA. Com os valores pagos em 2021, o valor chega a R$ 366 bilhões.","","https://www.tesourotransparente.gov.br/visualizacao/painel-de-monitoramentos-dos-gastos-com-covid-19","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-no-rio-de-janeiro-rj/","REPETIDA 22 VEZES.","2022: 16.mai, 06.jun, 15.jun, 26.jun, 27.jun, 28.jun, 30.jun, 14.jul, 24.jul, 25.jul, 30.jul, 09.ago, 17.ago, 12.set, 13.set, 14.set, 16.set, 23.set, 16.out, 27.out.","TEMA: CORONAVÍRUS, ECONOMIA","ORIGEM: DISCURSO"
"13368","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13368/","“De quebra, ainda criamos o Pix.”","Apesar de ter sido lançado em novembro de 2020, durante a gestão de Jair Bolsonaro, o Pix começou a ser estudado pelo Banco Central em 2016 e teve suas principais diretrizes definidas em 2018, ainda durante a gestão de Michel Temer (MDB). Em dezembro de 2016, o então presidente da instituição, Ilan Goldfajn, afirmou à imprensa que o BC se preparava para lançar uma ferramenta inspirada no Zelle, modelo de pagamentos instantâneos anunciado por uma fintech dos EUA. Ainda em 2016, servidores do banco produziram um relatório sobre os possíveis benefícios desse tipo de sistema, que passou a ser mais discutido ao longo de 2017. Por fim, em maio de 2018, foi instituído um grupo de trabalho chamado ""Pagamentos Instantâneos"", que estabeleceu as principais diretrizes para o que viria a ser o Pix. Posteriormente, já no início do governo Bolsonaro, foram realizados processos técnicos de desenvolvimento de sistema e criação da marca, segundo nota enviada pelo Banco Central ao UOL.","https://www.aosfatos.org/noticias/ciro-nogueira-infla-prejuizo-dos-bancos-e-engana-ao-dizer-que-bolsonaro-criou-pix/","https://economia.uol.com.br/noticias/redacao/2022/05/10/pix-banco-central-bolsonaro-eleicoes-2022.htm?utm_source=twitter&utm_medium=social-media&utm_content=geral&utm_campaign=noticias","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-no-rio-de-janeiro-rj/","REPETIDA 20 VEZES.","2022: 05.mai, 17.mai, 30.mai, 05.jun, 28.jun, 01.jul, 05.jul, 13.jul, 15.jul, 28.jul, 02.ago, 08.ago, 13.set, 15.set, 18.set, 15.out, 26.out, 27.out.","TEMA: ECONOMIA","ORIGEM: DISCURSO"
"13369","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13369/","“Temos uma das gasolinas mais baratas do mundo.”","Bolsonaro exagera ao dizer que o Brasil tem uma das gasolinas mais baratas do mundo. O país está na 34ª posição no ranking de menor preço, entre 168 nações listadas pelo site Global Petrol Prices. Em 31 de outubro de 2022, dado mais recente disponível, o insumo custava, em média, US$ 0,955 por litro, acima do cobrado em lugares como Bolívia (US$ 0,542), Colômbia (US$ 0,499) e Emirados Árabes (US$ 0,871), mas abaixo da média mundial, de US$ 1,29. Além disso, a comparação de Bolsonaro desconsidera a diferença de renda média entre as populações dos países.","","https://pt.globalpetrolprices.com/gasoline_prices/","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-no-rio-de-janeiro-rj/","REPETIDA 13 VEZES.","2022: 07.set, 14.set, 18.set, 23.set, 24.set, 29.set, 04.out, 16.out, 17.out, 27.out.","TEMA: ECONOMIA","ORIGEM: DISCURSO"
"13370","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13370/","“No meu governo não tem corrupção.”","Integrantes e ex-integrantes do governo Bolsonaro são alvos de investigações e denúncias de corrupção e outros delitos ligados à administração pública. Em junho de 2022, a PF (Polícia Federal) prendeu preventivamente o ex-ministro da Educação Milton Ribeiro por suposto envolvimento em um esquema de liberação de verbas na pasta. Ele é investigado por prevaricação, advocacia administrativa e tráfico de influência e foi liberado por habeas corpus. Atuais e antigos integrantes do governo também são investigados pela PF ou pelo Ministério Público por suspeita de corrupção, como o ministro-chefe da Casa Civil, Ciro Nogueira (PP); Ricardo Salles (PL), ex-titular do Meio Ambiente; o deputado federal Marcelo Álvaro Antônio (PL), que comandou o Turismo; e Fabio Wajngarten, que chefiou a Secom (Secretaria Especial de Comunicação Social). Além disso, relatório de junho deste ano da Americas Society/Council of the Americas afirma que as tentativas do presidente de controlar órgãos de investigação e os cortes orçamentários de agências independentes seriam sinais de recuo no combate à corrupção no Brasil.","https://www.aosfatos.org/noticias/debate-globo-lula-bolsonaro-checamos/","https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/06/22/governo-bolsonaro-acumula-escandalos-de-corrupcao-confira-os-principais.htm","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-no-rio-de-janeiro-rj/","REPETIDA 249 VEZES.","2019: 15.dez, 23.dez, 24.dez, 26.dez. | 2020: 10.jan, 06.fev, 20.fev, 03.mar, 09.mar, 16.mar, 20.mar, 22.abr, 28.abr, 05.mai, 22.mai, 28.mai, 26.jul, 30.jul, 02.ago, 13.ago, 07.out, 08.out, 11.out, 15.out, 22.out, 29.out, 09.nov, 25.nov, 29.nov, 08.dez, 10.dez, 15.dez, 19.dez, 24.dez, 31.dez. | 2021: 07.jan, 11.jan, 12.jan, 15.jan, 18.jan, 08.fev, 11.fev, 20.fev, 04.mar, 07.abr, 27.abr, 05.mai, 08.mai, 11.mai, 13.mai, 10.jun, 15.jun, 18.jun, 21.jun, 24.jun, 25.jun, 07.jul, 12.jul, 13.jul, 18.jul, 19.jul, 21.jul, 22.jul, 26.jul, 27.jul, 29.jul, 31.jul, 02.ago, 04.ago, 05.ago, 06.ago, 17.ago, 19.ago, 23.ago, 24.ago, 25.ago, 28.ago, 30.ago, 31.ago, 09.set, 10.set, 15.set, 17.set, 21.set, 23.set, 24.set, 30.set, 09.out, 13.out, 14.out, 18.out, 20.out, 21.out, 24.out, 25.out, 27.out, 07.nov, 09.nov, 10.nov, 19.nov, 22.nov, 23.nov, 25.nov, 26.nov, 02.dez, 07.dez, 09.dez, 10.dez, 15.dez, 19.dez, 27.dez, 30.dez, 31.dez. | 2022: 06.jan, 12.jan, 20.jan, 31.jan, 02.fev, 07.fev, 09.fev, 10.fev, 11.fev, 12.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 28.fev, 04.mar, 07.mar, 16.mar, 21.mar, 22.mar, 23.mar, 27.mar, 04.abr, 08.abr, 11.abr, 12.abr, 15.abr, 05.mai, 12.mai, 30.mai, 02.jun, 08.jun, 15.jun, 18.jun, 24.jun, 09.jul, 23.jul, 24.jul, 27.jul, 30.jul, 22.ago, 24.ago, 03.set, 06.set, 07.set, 11.set, 13.set, 14.set, 16.set, 17.set, 20.set, 24.set, 29.set, 04.out, 12.out, 14.out, 21.out, 23.out, 26.out, 27.out, 28.out.","TEMA: CORRUPÇÃO","ORIGEM: DISCURSO"
"13371","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13371/","“Que orgulho dizer: três anos e dez meses de presidência da República sem corrupção. ”","Integrantes e ex-integrantes do governo Bolsonaro são alvos de investigações e denúncias de corrupção e outros delitos ligados à administração pública. Em junho de 2022, a PF (Polícia Federal) prendeu preventivamente o ex-ministro da Educação Milton Ribeiro por suposto envolvimento em um esquema de liberação de verbas na pasta. Ele é investigado por prevaricação, advocacia administrativa e tráfico de influência e foi liberado por habeas corpus. Atuais e antigos integrantes do governo também são investigados pela PF ou pelo Ministério Público por suspeita de corrupção, como o ministro-chefe da Casa Civil, Ciro Nogueira (PP); Ricardo Salles (PL), ex-titular do Meio Ambiente; o deputado federal Marcelo Álvaro Antônio (PL), que comandou o Turismo; e Fabio Wajngarten, que chefiou a Secom (Secretaria Especial de Comunicação Social). Além disso, relatório de junho deste ano da Americas Society/Council of the Americas afirma que as tentativas do presidente de controlar órgãos de investigação e os cortes orçamentários de agências independentes seriam sinais de recuo no combate à corrupção no Brasil.","https://www.aosfatos.org/noticias/debate-globo-lula-bolsonaro-checamos/","https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/06/22/governo-bolsonaro-acumula-escandalos-de-corrupcao-confira-os-principais.htm","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-em-uberlandia-mg/","REPETIDA 249 VEZES.","2019: 15.dez, 23.dez, 24.dez, 26.dez. | 2020: 10.jan, 06.fev, 20.fev, 03.mar, 09.mar, 16.mar, 20.mar, 22.abr, 28.abr, 05.mai, 22.mai, 28.mai, 26.jul, 30.jul, 02.ago, 13.ago, 07.out, 08.out, 11.out, 15.out, 22.out, 29.out, 09.nov, 25.nov, 29.nov, 08.dez, 10.dez, 15.dez, 19.dez, 24.dez, 31.dez. | 2021: 07.jan, 11.jan, 12.jan, 15.jan, 18.jan, 08.fev, 11.fev, 20.fev, 04.mar, 07.abr, 27.abr, 05.mai, 08.mai, 11.mai, 13.mai, 10.jun, 15.jun, 18.jun, 21.jun, 24.jun, 25.jun, 07.jul, 12.jul, 13.jul, 18.jul, 19.jul, 21.jul, 22.jul, 26.jul, 27.jul, 29.jul, 31.jul, 02.ago, 04.ago, 05.ago, 06.ago, 17.ago, 19.ago, 23.ago, 24.ago, 25.ago, 28.ago, 30.ago, 31.ago, 09.set, 10.set, 15.set, 17.set, 21.set, 23.set, 24.set, 30.set, 09.out, 13.out, 14.out, 18.out, 20.out, 21.out, 24.out, 25.out, 27.out, 07.nov, 09.nov, 10.nov, 19.nov, 22.nov, 23.nov, 25.nov, 26.nov, 02.dez, 07.dez, 09.dez, 10.dez, 15.dez, 19.dez, 27.dez, 30.dez, 31.dez. | 2022: 06.jan, 12.jan, 20.jan, 31.jan, 02.fev, 07.fev, 09.fev, 10.fev, 11.fev, 12.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 28.fev, 04.mar, 07.mar, 16.mar, 21.mar, 22.mar, 23.mar, 27.mar, 04.abr, 08.abr, 11.abr, 12.abr, 15.abr, 05.mai, 12.mai, 30.mai, 02.jun, 08.jun, 15.jun, 18.jun, 24.jun, 09.jul, 23.jul, 24.jul, 27.jul, 30.jul, 22.ago, 24.ago, 03.set, 06.set, 07.set, 11.set, 13.set, 14.set, 16.set, 17.set, 20.set, 24.set, 29.set, 04.out, 12.out, 14.out, 21.out, 23.out, 26.out, 27.out, 28.out.","TEMA: CORRUPÇÃO","ORIGEM: DISCURSO"
"13372","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13372/","“Diferentemente do PT, nós não queremos a legalização das drogas.”","Não há, na última versão disponível do programa de governo de Lula, qualquer menção à liberação de drogas. Na verdade, o documento diz que ""o país precisa de uma nova política sobre drogas, intersetorial e focada na redução de riscos, na prevenção, tratamento e assistência ao usuário. O atual modelo bélico de combate ao tráfico será substituído por estratégias de enfrentamento e desarticulação das organizações criminosas, baseadas em conhecimento e informação, com o fortalecimento da investigação e da inteligência"". Aos Fatos também não encontrou nenhuma declaração pública do ex-presidente que sugira a liberação de drogas como uma promessa de governo. Há registros na imprensa de que o petista estuda alterar a lei de drogas (lei nº 11.343/2006), não para legalizar os entorpecentes, mas para estabelecer critérios mais claros para determinar o que seria tráfico e, assim, reduzir o número de encarceramentos. Por fim, a assessoria de Lula, em nota enviada ao Aos Fatos, classificou a declaração como mentirosa.","","https://divulgacandcontas.tse.jus.br/candidaturas/oficial/2022/BR/BR/544/candidatos/280001607829/pje-3b1196fd-Proposta%20de%20governo.pdf","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-em-uberlandia-mg/","REPETIDA 22 VEZES.","2022: 14.set, 24.set, 25.set, 27.set, 28.set, 29.set, 13.out, 14.out, 15.out, 16.out, 21.out, 23.out, 25.out, 26.out, 27.out.","TEMA: IDEOLOGIA","ORIGEM: DISCURSO"
"13373","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13373/","“Quatro anos de mandato. Um governo sem corrupção.”","Integrantes e ex-integrantes do governo Bolsonaro são alvos de investigações e denúncias de corrupção e outros delitos ligados à administração pública. Em junho de 2022, a PF (Polícia Federal) prendeu preventivamente o ex-ministro da Educação Milton Ribeiro por suposto envolvimento em um esquema de liberação de verbas na pasta. Ele é investigado por prevaricação, advocacia administrativa e tráfico de influência e foi liberado por habeas corpus. Atuais e antigos integrantes do governo também são investigados pela PF ou pelo Ministério Público por suspeita de corrupção, como o ministro-chefe da Casa Civil, Ciro Nogueira (PP); Ricardo Salles (PL), ex-titular do Meio Ambiente; o deputado federal Marcelo Álvaro Antônio (PL), que comandou o Turismo; e Fabio Wajngarten, que chefiou a Secom (Secretaria Especial de Comunicação Social). Além disso, relatório de junho deste ano da Americas Society/Council of the Americas afirma que as tentativas do presidente de controlar órgãos de investigação e os cortes orçamentários de agências independentes seriam sinais de recuo no combate à corrupção no Brasil.","https://www.aosfatos.org/noticias/debate-globo-lula-bolsonaro-checamos/","https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2022/06/22/governo-bolsonaro-acumula-escandalos-de-corrupcao-confira-os-principais.htm","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-em-sao-joao-do-meriti-rj/","REPETIDA 249 VEZES.","2019: 15.dez, 23.dez, 24.dez, 26.dez. | 2020: 10.jan, 06.fev, 20.fev, 03.mar, 09.mar, 16.mar, 20.mar, 22.abr, 28.abr, 05.mai, 22.mai, 28.mai, 26.jul, 30.jul, 02.ago, 13.ago, 07.out, 08.out, 11.out, 15.out, 22.out, 29.out, 09.nov, 25.nov, 29.nov, 08.dez, 10.dez, 15.dez, 19.dez, 24.dez, 31.dez. | 2021: 07.jan, 11.jan, 12.jan, 15.jan, 18.jan, 08.fev, 11.fev, 20.fev, 04.mar, 07.abr, 27.abr, 05.mai, 08.mai, 11.mai, 13.mai, 10.jun, 15.jun, 18.jun, 21.jun, 24.jun, 25.jun, 07.jul, 12.jul, 13.jul, 18.jul, 19.jul, 21.jul, 22.jul, 26.jul, 27.jul, 29.jul, 31.jul, 02.ago, 04.ago, 05.ago, 06.ago, 17.ago, 19.ago, 23.ago, 24.ago, 25.ago, 28.ago, 30.ago, 31.ago, 09.set, 10.set, 15.set, 17.set, 21.set, 23.set, 24.set, 30.set, 09.out, 13.out, 14.out, 18.out, 20.out, 21.out, 24.out, 25.out, 27.out, 07.nov, 09.nov, 10.nov, 19.nov, 22.nov, 23.nov, 25.nov, 26.nov, 02.dez, 07.dez, 09.dez, 10.dez, 15.dez, 19.dez, 27.dez, 30.dez, 31.dez. | 2022: 06.jan, 12.jan, 20.jan, 31.jan, 02.fev, 07.fev, 09.fev, 10.fev, 11.fev, 12.fev, 16.fev, 18.fev, 21.fev, 23.fev, 24.fev, 25.fev, 28.fev, 04.mar, 07.mar, 16.mar, 21.mar, 22.mar, 23.mar, 27.mar, 04.abr, 08.abr, 11.abr, 12.abr, 15.abr, 05.mai, 12.mai, 30.mai, 02.jun, 08.jun, 15.jun, 18.jun, 24.jun, 09.jul, 23.jul, 24.jul, 27.jul, 30.jul, 22.ago, 24.ago, 03.set, 06.set, 07.set, 11.set, 13.set, 14.set, 16.set, 17.set, 20.set, 24.set, 29.set, 04.out, 12.out, 14.out, 21.out, 23.out, 26.out, 27.out, 28.out.","TEMA: CORRUPÇÃO","ORIGEM: DISCURSO"
"13464","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13464/","“Quem queria aumentar o número de cadeiras no Supremo Tribunal Federal foi o PT em 2013. Dilma Rousseff presidente. Proposta de Emenda à Constituição de quem? Luiza Erundina. Quarenta deputados do PT assinaram a PEC. ”","Bolsonaro se refere à PEC 275/2013, apresentada pela deputada federal Luiza Erundina (PSOL-SP). Entre outras mudanças, a proposta busca aumentar para 15 o número de ministros do STF (Supremo Tribunal Federal) e diminuir a idade máxima de 75 para 60 anos. Atualmente, a corte tem 11 ministros. O texto não passou por votação e aguarda indicação de relator na CCJC (Comissão de Constituição e Justiça e Cidadania) da Câmara. No momento em que a proposta foi apresentada, de fato, 40 deputados do PT a assinaram. Entretanto, ela não estabelece que os ministros do STF sejam indicados pelo presidente, com sabatina do Senado — como ocorre atualmente —, mas por listas tríplices de candidatos, elaboradas por CNJ (Conselho Nacional de Justiça), Conselho Nacional do Ministério Público (CNMP) e CFOAB (Conselho Federal da Ordem dos Advogados do Brasil), e posteriormente aprovadas por maioria na Câmara dos Deputados e no Senado Federal. Segundo a revista Veja, outro texto, que coloca mais quatro vagas no STF, está em discussão, mas esses postos seriam indicados pelo presidente da República, pela Câmara dos Deputados e pelo Senado.","","https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra;jsessionid=node03gg7dgbtudzvhb9813x34wt13369751.node0?codteor=1097291&filename=RelConfAssinaturas+-PEC+275/2013","https://escriba.aosfatos.org/banco-de-discursos/live-de-jair-bolsonaro-2710/","REPETIDA 2 VEZES.","2022: 16.out, 27.out.","TEMA: CONGRESSO, JUSTIÇA","ORIGEM: LIVE"
"13465","27.out.2022","https://www.aosfatos.org/todas-as-declaracoes-de-bolsonaro/13465/","“E deixar bem claro: quando votarmos o Auxílio Brasil na Câmara, os deputados do PT votaram contra o Auxílio Brasil.”","Não é verdade que os deputados do PT votaram contra a criação do Auxílio Brasil. A Medida Provisória 1.061/2021, que criou o benefício com o valor de R$ 400 mensais, foi aprovada em novembro do ano passado na Câmara dos Deputados por unanimidade.","","https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=64272","https://escriba.aosfatos.org/banco-de-discursos/discurso-de-bolsonaro-em-ato-de-campanha-no-rio-de-janeiro-rj/","REPETIDA 14 VEZES.","2022: 28.ago, 08.set, 13.set, 23.set, 29.set, 14.out, 15.out, 16.out, 21.out, 25.out, 27.out, 28.out.","TEMA: CONGRESSO, DIREITOS E ASSISTÊNCIA SOCIAL","ORIGEM: DISCURSO"
